 week_number, callsign, transport_mode, gateway, frequency, location, county, state
137, N1ACW, VARA FM, W7LT-11, 144.910, Lake Oswego, Clackamas, Oregon
137, N1ACW, VARA FM, W7TPN-10, 145.710, Lake Oswego, Clackamas, Oregon
137, N1ACW, VARA FM, WC7EOC-10, 144.980, Lake Oswego, Clackamas, Oregon
137, W6RKT, PACKET, K7YFJ-11, 223.700, Battle Ground, Clark, WA
137, W7TEE, VARA FM, K7LSC-10, 144.960, Clarkes, Clackamas, Oregon
137, WA1TRH, TELNET, N/A, 0.000, LAKE OSWEGO, CLACKAMAS, OREGON
137, WA6ZLV, VARA FM, N1ACW-10, 145.530, Lake Oswego, Clackamas, Oregon
137, WW7OR, Telnet, N/A, 0.000, Lake Oswego, Clackamas, Oregon
138, AD7EF, PACTOR, N7LOB, 3.5895, Oregon City, Clackamas, Oregon
138, K7QQB, PACKET, W7OWO-10, 145.030, AURORA, CLACKAMAS, OREGON
138, KD7DNM, Telnet, N/A, 0.000, Greenwich, England, UK
138, KD7DNM, Telnet, N/A, 0.000, Kirkwall, Scotland, UK
138, KE7WNB, VARA FM, N1ACW-10, 145.530, Milwaukie, Clackamas, Oregon
138, KI7BDP, VARA FM, KD7ZDO-12, 441.525, OREGON CITY, CLACKAMAS, OREGON
138, KI7FCG, VARA FM, KD7ZDO-11, 145.770, BORING, CLACKAMAS, OR.
138, KF7KXX, VARA FM, WC7EOC-10, 144.980, Lake Oswego, Clackamas, Oregon
138, KI7DGC, VARA FM, KD7REX-10, 145.040, LAKE OSWEGO, CLACKAMAS, OREGON
138, KI7LAG, VARA FM, W7BVT-10, 145.020, LAKE OSWEGO, CLACKAMAS, OREGON
138, KI7O, VARA FM, W7YAM-10, 146.970, Beavercreek, Clackamas, Oregon
138, KJ7JCR, VARA FM, WC7EOC-10, 144.980, Lake Oswego, Clackamas, Oregon
138, KK7MLS, VARA FM, N1ACW-10, 145.530, LAKE OSWEGO, CLACKAMAS, OREGON
138, N1ACW/M, VARA FM, KC5UKE-5, 145.070, Ski Santa Fe, Santa Fe County, New Mexico
138, N1ACW, PACKET, WK0C-10, 145.010, Santa Fe, Santa Fe, New Mexico
138, N7LIM, VARA FM, N1ACW-10, 145.530, Lake Oswego, Clackamas, Oregon
138, W6RKT, VARA FM, K7YFJ-12, 441.525, Battle Ground, Clark, WA
138, W7TEE, VARA FM, K7LSC-10, 144.960, St. Helens, Columbia, Oregon
138, WA6ZLV, VARA FM, N1ACW-10, 145.530, Lake Oswego, Clackamas, Oregon
138, WW7OR, Telnet, N/A, 0.000, Lake Oswego, Clackamas, Oregon
139, AD7EF, PACTOR, KD7ZDO, 14.1067, Oregon City, Clackamas, Oregon
139, K7QQB, VARA FM, W7YAM-10, 144.970, AURORA, CLACKAMAS, OREGON
139, KD7DNM, Telnet, N/A, 0.000, Bronneysund, Nordland , Norway
139, KF7KXX, VARA FM, WC7EOC-10, 144.980, LAKE OSWEGO, CLACKAMAS, OREGON
139, KI7O, VARA FM, W7YAM-10, 144.970, Beavercreek, Clackamas, Oregon
139, KI7DGC, VARA FM, W7BVT-10, 145.020, LAKE OSWEGO, CLACKAMAS, OREGON
139, KI7LAG, VARA FM, WC7EOC-10, 144.980, Lake Oswego, Clackamas, OR
139, KJ7JCR, VARA FM, WC7EOC-10, 144.980, Lake Oswego, Clackamas, Oregon
139, KK6OTP, VARA FM, W7LT-11, 144.910, Wilsonville, Clackamas, OR
139, KK7MLS, VARA FM, N1ACW-10, 145.530, LAKE OSWEGO, CLACKAMAS, OREGON
139, N1ACW/M, VARA FM, K7HWY-10, 144.940, THREE CREEK LAKE, DESCHUTES, OREGON
139, N7LIM, VARA FM, N1ACW-10, 145.530, Lake Oswego, Clackamas, Oregon
139, W6RKT, VARA FM, K7YFJ-12, 441.525, Battle Ground, Clark, WA
139, W7TEE, VARA FM, W7PLK, 144.970, Clarkes, Clackamas, Oregon
139, WA6ZLV, VARA FM, N1ACW-10, 145.530, Lake Oswego, Clackamas, Oregon
140, AD7EF, VARA FM, W7LT-11, 144.910, OREGON CITY, CLACKAMAS, OREGON
140, K7QQB, VARA FM, N1ACW-10, 145.530, AURORA, CLACKAMAS, OREGON
140, KC7TAK, VARA FM, KD7ZDO-11, 145.770, Clarkes, Clackamas, Oregon
140, KD7DNM, VARA FM, N1ACW-10, 145.530, Lake Oswego, Clackamas, OR
140, KI7BDP, VARA FM, W7LT-11, 144.910, OREGON CITY, CLACKAMAS, OREGON
140, KI7DGC, VARA FM, N1ACW-10, 145.530, LAKE OSWEGO, CLACKAMAS, OREGON
140, KI7FCG, PACKET, K7YVO-10, 144.930, BORING, CLACKAMAS, OR.
140, KI7LAG, VARA FM, W7BVT-10, 145.020, Lake Oswego, Clackamas, Oregon
140, KJ7JCR, VARA FM, N1ACW-10, 145.530, Lake Oswego, Clackamas, Oregon
140, KF7KXX, VARA FM, WC7EOC-10, 144.980, Lake Oswego, Clackamas, Oregon
140, KK6OTP, VARA FM, W7LT-11, 144.910, Wilsonville, Clackamas, OR
140, KK7MLS, VARA FM, N1ACW-10, 145.530, LAKE OSWEGO, CLACKAMAS, OREGON
140, N1ACW, VARA FM, K7YFJ-12, 441.525, Lake Oswego, Clackamas, Oregon
140, N1ACW, VARA FM, KD7ZDO-12, 441.525, Lake Oswego, Clackamas, Oregon
140, W7TEE, VARA FM, W7TPN-11, 145.710, Estacada, Clackamas, Oregon
140, WA1TRH, TELNET, N/A, 0.000, LAKE OSWEGO, CLACKAMAS, OREGON
140, W6RKT, VARA FM, K7YFJ-12, 441.525, Battle Ground, Clark, WA
140, WA6ZLV, VARA FM, N1ACW-10, 145.530, Lake Oswego, Clackamas, Oregon
141, KI7MDE, Telnet, N/A, 000.000, Tualatin, Clackamas, OR
141, N1ACW, Packet, K7YFJ-10, 144.940, LAKE OSWEGO, CLACKAMAS, OREGON
141, N1ACW, Packet, W7LT-10, 144.910, LAKE OSWEGO, CLACKAMAS, OREGON
141, N1ACW, Packet, WC7EOC-10, 144.980, LAKE OSWEGO, CLACKAMAS, OREGON
141, N1ACW, Packet, AE7UR-10, 144.940, LAKE OSWEGO, CLACKAMAS, OREGON
141, N1ACW, VARA FM, KD7ZDO-11, 145.770, LAKE OSWEGO, CLACKAMAS, OREGON
141, KK6OTP, VARA FM, W7LT-11, 144.910, Wilsonville, Clackamas, OR 
141, KI7DGC, PACKET, N1ACW-10, 145.530, LAKE OSWEGO, CLACKAMAS, OREGON
141, KJ7JCR, VARA FM, WC7EOC-10, 144.980, Lake Oswego, Clackamas, Oregon 
141, AD7EF, VARA FM, W7LT-11, 144.910, OREGON CITY, CLACKAMAS, OREGON
141, KN6QT, TELNET, N/A, 0.000, WILSONVILLE, CLACKAMAS, OR
141, KI7FCG, VARA FM, KD7ZDO-11, 145.770, BORING, CLACKAMAS, OR
141, KI7BDP, VARA FM, KD7ZDO-12, 441.525, OREGON CITY, CLACKAMAS, OR
141, KI7O, VARA HF, W7OWO, 3.5832, Beavercreek, Clackamas, Oregon 
141, K7QQB, VARA FM, N1ACW-10, 145.530, AURORA, CLACKAMAS, OREGON
141, KI7LAG, VARA FM, KI7QIB-11, 145.010, Lake Oswego, Clackamas, OR
141, W6RKT, PACKET, K7YFJ-11, 223.700, Battle Ground, Clark, WA
141, WA1TRH, TELNET, N/A, 0.000, LAKE OSWEGO, CLACKAMAS, OREGON
141, KF7KXX, VARA FM, W7BVT-10, 145.020, Lake Oswego, Clackamas, OR 
141, WA6ZLV, VARA FM, N1ACW-10, 145.530, Lake Oswego, Clackamas, Oregon
141, N7LIM, VARA FM, N1ACW-10, 145.530, Lake Oswego, Clackamas, Oregon
141, KK7MLS, VARA FM, N1ACW-10, 145.530, LAKE OSWEGO, CLACKAMAS, OREGON 
141, W7TEE, VARA FM, KD7ZDO-11, 145.770, Clackamas, Clackamas, Oregon 
141, W7TEE, VARA FM, W7LT-11, 144.910, Clackamas, Clackamas, Oregon
141, W7TEE, VARA FM, N1ACW-10, 145.530, Clackamas, Clackamas, Oregon
141, KC7TAK, VARA FM, KI7QIB-11, 145.010, Clarkes, Clackamas, Oregon 
141, W7TEE, VARA FM, KI7QIB-11, 145.010, Clackamas, Clackamas, Oregon
141, KC7ZZX, TELNET, N/A, 0.000, WILSONVILLE, CLACKAMAS, OREGON 
141, W7TEE, VARA FM, W7YAM-12, 145.090, Clackamas, Clackamas, Oregon
141, KC7ZZY, TELNET, N/A, 0.000, WILSONVILLE, CLACKAMAS, OREGON
141, KC7ZZX, VARA FM, KD7ZDO-11, 145.770, OREGON CITY, CLACKAMAS, OREGON
141, KD7PFH, Telnet, N/A, 0.000, Lake Oswego, Clackamas, OR
141, N7KPL, PACKET, KD7ZDO-10, 145.570, OREGON CITY, CLACKAMAS, OR
141, KD7DNM, VARA FM, N1ACW-10, 145.530, Lake Oswego, Clackamas, OR
142, W6RKT, VARA FM,W7YAM-10, 441.050, Battle Ground, Clark, WA
142, W6RKT, VARA FM, AG7ZW-11, 144.920, Battle Ground, Clark, WA
142, N1ACW, VARA FM, KD7ZDO-11, 145.770, LAKE OSWEGO, CLACKAMAS, OREGON
142, N1ACW, VARA FM, KI7QIB-11, 144.910, LAKE OSWEGO, CLACKAMAS, OREGON
142, KI7DGC, VARA FM, N1ACW-10, 145.530, LAKE OSWEGO, CLACKAMAS, OREGON
142, KJ7JCR, VARA FM, N1ACW-10, 145.530, Lake Oswego, Clackamas, Oregon
142, KI7MDE, VARA FM, N1ACW-10, 145.530, Tualatin, Clackamas, OR
142, KI7O, VARA FM, W7LT-11, 144.910, Beavercreek, Clackamas, Oregon
142, AD7EF, PACTOR, KD7ZDO, 7.0997, OREGON CITY, CLACKAMAS, OREGON
142, AD7EF, VARA, KL7RI, 3.585, OREGON CITY, CLACKAMAS, OREGON
142, AD7EF, VARA, W6CTT, 7.0895, OREGON CITY, CLACKAMAS, OREGON
142, KK7MLS, VARA FM, N1ACW-10, 145.530, LAKE OSWEGO, CLACKAMAS, OREGON
142, KI7FCG, PACKET, K7YVO-10, 144.930, CLACKAMAS, BORING, OR
142, KF7KXX, VARA FM, WC7EOC-10, 144.980, Lake Oswego, Clackamas, Oregon
142, W7TEE, VARA FM, KE7NKR-10, 145.720, Clackamas, Clackamas, Oregon
142, N7LIM, VARA FM, KD7ZDO-11, 145.770, Lake Oswego, Clackamas, Oregon
142, K7QQB, VARA FM, W7OWO-10, 145.030, AURORA, CLACKAMAS, OREGON
142, K7QQB, PACKET, W7OWO-10, 145.030, AURORA, CLACKAMAS, OREGON
142, KC7TAK, VARA FM, KD7ZDO-11, 145.770, Clarkes, Clackamas, Oregon
142, WA6ZLV, VARA FM, N1ACW-10, 145.530, Lake Oswego, Clackamas, Oregon
142, KD7DNM, VARA FM, N1ACW-10, 145.530, Lake Oswego, Clackamas, OR
142, KI7LAG, VARA FM, W7BVT-10, 145.020, Beaverton, Washington, OR
142, KI7BDP, VARA FM, N1ACW-10, 145.530, OREGON CITY, CLACKAMAS, OR
142, KK6OTP, VARA FM, W7LT-11, 144.910, Wilsonville, Clackamas, OR
142, KI7MDE, VARA FM, N1ACW-10, 145.530, Tualatin, Clackamas, OR
142, KD7PFH, Telnet, N/A, 0.000, Lake Oswego, Clackamas, OR
142, N7KPL, PACKET, KD7ZDO, 145.570, OREGON CITY, CLACKAMAS, OR
143, KF7KXX, TELNET, N/A, 0.000, Lake Oswego, Clackamas, Oregon
143, KJ7JCR, VARA FM, N1ACW-10, 145.530, Lake Oswego, Clackamas, Oregon
143, KK7MLS, VARA FM, N1ACW-10, 145.530, LAKE OSWEGO, CLACKAMAS, OREGON
143, KF7KXX, TELNET, N/A, 0.000, Garibaldi, Tillamook, Oregon
143, KI7DGC, VARA FM, W7BVT-10, 145.020, LAKE OSWEGO, CLACKAMAS, OREGON
143, N1ACW, VARA FM, WC7EOC-10, 144.980, Lake Oswego, Clackamas, Oregon
143, KK6OTP, VARA FM, W7LT-11, 144.910, Wilsonville, Clackamas, OR
143, KD7DNM, VARA FM, N1ACW-10, 145.530, Lake Oswego, Clackamas, OR
143, KD7PFH, Telnet, N/A, 0.000, Lake Oswego, Clackamas, OR
143, WA6ZLV, VARA FM, N1ACW-10, 145.530, Lake Oswego, Clackamas, Oregon
143, AD7EF, VARA FM, W7LT-11, 144.910, OREGON CITY, CLACKAMAS, OREGON
143, N7KPL, PACKET, KD7ZDO-10, 145.570, OREGON CITY, CLACKAMAS, OR
143, KI7LAG, VARA FM, KD7REX-10, 145.040, Beaverton, Washington, OR
143, KI7LAG, Packet, WC7EOC-10, 144.980, Beaverton, Washington, OR
143, W6RKT, VARA FM, AG7ZW-11, 144.920, Battle Ground, Clark, WA
143, N1ACW/VE7, VARA FM, VA7EOC-10, 441.025, Stanley Park, Vancouver, British Columbia
143, N1ACW/VE7, VARA FM, VE7ADQ-10, 145.770, Stanley Park, Vancouver, British Columbia
143, KI7MDE, VARA FM, KD7ZDO-11, 145.770, Tualatin, Clackamas, OR
143, KC7TAK, VARA FM, KD7ZDO-11, 145.770, Clarkes, Clackamas, Oregon
143, W7CRI, TELNET, N/A, 0.000, WILSONVILLE, CLACKAMAS, OREGON
143, N7LIM, VARA FM, N1ACW-10, 145.530, Lake Oswego, Clackamas, Oregon
143, K7QQB, VARA FM, KD7ZDO-11, 145.770, AURORA, CLACKAMAS, OREGON
143, W7TEE, VARA FM, W7YAM-10, 441.050, Silverton, Marion, Oregon
143, KI7MDE, Telnet, N/A, 0.000, Tualatin, Clackamas, OR
143, KI7BDP, TELNET, N/A, 0.000, CANBY, CLACKAMAS, OR
143, KC7ZZX, TELNET, N/A, 0.000, WILSONVILLE, CLACKAMAS, OR
143, KC7ZZY, TELNET, N/A, 0.000, WILSONVILLE, CLACKAMAS, OR
143, KI7O, VARA FM, W7LT-11, 144.910, Beavercreek, Clackamas, Oregon
143, KI7FCG, VARA FM, KD7ZDO-11, 145.770, BORING, CLACKAMAS, OR
144, KI7FCG, VARA FM, KD7ZDO-11, 145.770, BORING, CLACKAMAS, OR
144, WA1TRH, TELNET, N/A, 0.000, LAKE OSWEGO, CLACKAMAS, OREGON
144, KI7DGC, VARA FM, W7OWO-10, 145.030, LAKE OSWEGO, CLACKAMAS, OREGON
144, KI7DGC, VARA FM, W7OWO-10, 145.030, LAKE OSWEGO, CLACKAMAS, OREGON
144, KC7TAK, VARA FM, KD7ZDO-11, 145.770, Clarkes, Clackamas, Oregon
144, KK6OTP, VARA FM, W7LT-11, 144.910, Wilsonville, Clackamas, OR
144, KK6OTP, VARA FM, W7LT-11, 144.910, Wilsonville, Clackamas, OR
144, KI7MDE, VARA FM, W7YAM-10, 441.050, Molalla, Clackamas, OR
144, KI7MDE, VARA FM, W7YAM-10, 441.050, Molalla, Clackamas, OR
144, KJ7JCR, VARA FM, N1ACW-10, 145.530, Lake Oswego, Clackamas, Oregon
144, KJ7JCR, VARA FM, N1ACW-10, 145.530, Lake Oswego, Clackamas, Oregon
144, W7TEE, VARA FM, KD7ZDO-12, 441.525, Colton, Clackamas, Oregon
144, W7TEE, VARA FM, KD7ZDO-12, 441.525, Colton, Clackamas, Oregon
144, N1ACW/VE7, VARA FM, VA7EOC-10, 145.600, Vancouver, Vancouver Metro, British Columbia
144, N1ACW/VE7, VARA FM, VA7EOC-10, 145.600, Vancouver, Vancouver Metro, British Columbia
144, W6RKT, VARA FM, AG7ZW-11, 144.920, Battle Ground, Clark, WA
144, W6RKT, VARA FM, W7BVT-10, 145.020, Battle Ground, Clark, WA
144, K7QQB, VARA FM, KD7ZDO-11, 145.770, AURORA, CLACKAMAS, OREGON
144, K7QQB, VARA FM, KD7ZDO-11, 145.770, AURORA, CLACKAMAS, OREGON
144, KK7MLS, VARA FM, W7BVT-10, 145.020, LAKE OSWEGO, CLACKAMAS, OREGON
144, KK7MLS, VARA FM, W7BVT-10, 145.020, LAKE OSWEGO, CLACKAMAS, OREGON
144, AD7EF, VARA FM, W7LT-11, 144.910, OREGON CITY, CLACKAMAS, OREGON
144, AD7EF, VARA FM, KD7ZDO-11, 145.770, OREGON CITY, CLACKAMAS, OREGON
144, KI7O, VARA FM, W7LT-11, 144.910, Beavercreek, Clackamas, OR
144, KI7O, VARA FM, W7LT-11, 144.910, Beavercreek, Clackamas, Oregon
144, KF7KXX, VARA FM, W7BVT-10, 145.020, Lake Oswego, Clackamas, Oregon
144, KF7KXX, VARA FM, W7BVT-10, 145.020, Lake Oswego, Clackamas, Oregon
144, KD7DNM, VARA FM, KD7ZDO-11, 145.770, Lake Oswego, Clackamas, OR
144, KD7DNM, VARA FM, W7YAM-12, 145.090, Lake Oswego, Clackamas, OR
144, KD7DNM, VARA FM, N1ACW-10, 145.530, Lake Oswego, Clackamas, OR
144, KD7DNM, VARA FM, N1ACW-10, 145.530, Lake Oswego, Clackamas, OR
144, WA6ZLV, VARA FM, N1ACW-10, 145.530, Lake Oswego, Clackamas, Oregon
144, WA6ZLV, VARA FM, N1ACW-10, 145.530, Lake Oswego, Clackamas, Oregon
144, WA6ZLV, VARA FM, N1ACW-10, 145.530, Lake Oswego, Clackamas, Oregon
144, WA6ZLV, VARA FM, N1ACW-10, 145.530, Lake Oswego, Clackamas, Oregon
144, WA6ZLV, VARA FM, N1ACW-10, 145.530, Lake Oswego, Clackamas, Oregon
144, N7KPL, VARA FM, KD7ZDO-11, 145.770, OREGON CITY, CLACKAMAS, OR
144, N7KPL, VARA FM, KD7ZDO-11, 145.770, OREGON CITY, CLACKAMAS, OR
144, KI7LAG, VARA FM, KI7QIB-11, 145.010, Lake Oswego, Clackamas, OR
144, KI7LAG, VARA FM, KI7QIB-10, 145.010, Lake Oswego, Clackamas, OR
144, W7CRI, TELNET, N/A, 0.000, WILSONVILLE, CLACKAMAS, OREGON
144, W7CRI, TELNET, N/A, 0.000, WILSONVILLE, CLACKAMAS, OREGON
144, W7CRI, VARA FM, N1ACW-10, 145.530, Wilsonville, Clackamas, Oregon
144, W7CRI, VARA FM, W7YAM-12, 441.050, Wilsonville, Clackamas, Oregon
144, W7CRI, VARA FM, W7YAM-12, 145.090, Wilsonville, Clackamas, Oregon
144, W7CRI, VARA FM, N7QQU-10, 441.000, Wilsonville, Clackamas, Oregon
144, W7CRI, VARA FM, KD7ZDO-11, 145.770, Wilsonville, Clackamas, Oregon
144, KD7PFH, Telnet, N/A, 0.000, Lake Oswego, Clackamas, OR
144, KD7PFH, Telnet, N/A, 0.000, Lake Oswego, Clackamas, OR
144, KI7BDP, VARA FM, KD7ZDO-11, 145.770, OREGON CITY, CLACKAMAS, OR
144, KI7BDP, VARA FM, KD7ZDO-12, 441.525, OREGON CITY, CLACKAMAS, OR
145, N1ACW, VARA FM, W7YAM-12, 145.090, Lake Oswego, Clackamas, Oregon
145, N1ACW, VARA FM, N7QQU-10, 441.000, Lake Oswego, Clackamas, Oregon
145, AD7EF, VARA FM, KI7QIB-11, 145.010, OREGON CITY, CLACKAMAS, OREGON
145, KI7DGC, Packet, W7OWO-10, 145.030, LAKE OSWEGO, CLACKAMAS, Oregon
145, KI7FCG, PACKET, K7YVO-10, 144.930, CLACKAMAS, BORING, OR
145, WA6ZLV, VARA FM, N1ACW-10, 145.530, Lake Oswego, Clackamas, Oregon
145, WA1TRH, TELNET, N/A, 0.000, LAKE OSWEGO, CLACKAMAS, OREGON
145, KC7TAK, VARA FM, W7PLK, 144.970, Clarkes, Clackamas, Oregon**
145, KC7TAK, VARA FM, K7MCE-10, 145.070, Clarkes, Clackamas, Oregon
145, KI7MDE, TELNET, N/A, 0.000, Holbrook, Oneida, ID
145, KI7MDE, TELNET, N/A, 0.000, Pinedale, Sublette, WY
145, W6RKT, VARA FM, W7BVT-10, 145.020, Battle Ground, Clark, WA
145, W6RKT, VARA FM, W7LT-11, 144.910, Battle Ground, Clark, WA
145, W6RKT, VARA FM, KI7QIB-11, 145.010, Battle Ground, Clark, WA
145, KK6OTP, VARA FM, W7TPN-10, 145.710, Wilsonville, Clackamas, OR
145, KF7KXX, VARA FM, W7BVT-10, 145.020, Lake Oswego, Clackamas, Oregon
145, W7CRI, VARA FM, KD7ZDO-11, 145.770, Wilsonville, Clackamas, Oregon
145, KJ7JCR, VARA FM, W7BVT-10, 145.020, Lake Oswego, Clackamas, Oregon
145, KI7O, VARA FM, W7LT-11, 144.910, Beavercreek, Clackamas, Oregon
145, K7QQB, VARA FM, W7YAM-12, 145.090, AURORA, CLACKAMAS, OREGON
145, K7QQB, VARA FM, W7OWO-10, 145.030, AURORA, CLACKAMAS, OREGON
145, KK7MLS, VARA FM, KD7ZDO-11, 145.770, LAKE OSWEGO, CLACKAMAS, OREGON
145, KI7LAG, Vara FM, W7LT-11, 144.910, Lake Oswego, Clackamas, OR
145, KI7LAG, Packet, W7LT-10, 144.910, Lake Oswego, Clackamas, OR
145, KD7DNM, VARA FM, N1ACW-10, 145.530, Lake Oswego, Clackamas, OR
145, N7KPL, VARA FM, KD7ZDO-11, 145.770, OREGON CITY, CLACKAMAS, OR
145, N7LIM, VARA FM, N1ACW-10, 145.530, Lake Oswego, Clackamas, Oregon
145, KI7BDP, VARA FM, N1ACW-10, 145.530, OREGON CITY, CLACKAMAS, OR
146, N1ACW, VARA FM, N7TRY-10, 441.500, Lake Oswego, Clackamas, Oregon
146, N1ACW, Packet, KI7QIB-12, 145.030, Lake Oswego, Clackamas, Oregon
146, KK7MLS, VARA FM, KD7ZDO-11, 145.770, LAKE OSWEGO, CLACKAMAS, OREGON
146, KK7MLS, VARA FM, KD7ZDO-11, 145.770, LAKE OSWEGO, CLACKAMAS, OREGON
146, W6RKT, VARA FM, K7YFJ-12, 441.525, Battle Ground, Clark, WA
146, W6RKT, VARA FM, K7YFJ-12, 441.525, Battle Ground, Clark, WA
146, KI7FCG, VARA FM, KD7ZDO-11, 145.770, BORING, CLACKAMAS, OR
146, KI7FCG, VARA FM, KD7ZDO-11, 145.770, BORING, CLACKAMAS, OR
146, KI7DGC, PACKET, W7YAM-12, 145.090, LAKE OSWEGO, CLACKAMAS, OREGON
146, KI7DGC, VARA FM, W7YAM-12, 145.090, LAKE OSWEGO, CLACKAMAS, OREGON
146, KI7MDE, PACKET, W0MAO-10, 145.030, PAWNEE SRA, LANCASTER, NE
146, KI7MDE, TELNET, N/A, 0.000, PAWNEE SRA, LANCASTER, NE
146, KI7O, VARA FM, W7LT-11, 144.910, Beavercreek, Clackamas, Oregon
146, KI7O, VARA FM, W7LT-11, 144.910, Beavercreek, Clackamas, Oregon
146, KK6OTP, VARA FM, W7TPN-10, 145.710, Wilsonville, Clackamas, OR
146, KK6OTP, VARA FM, W7LT-11, 144.910, Wilsonville, Clackamas, OR
146, KF7KXX, VARA FM, W7BVT-10, 145.020, Lake Oswego, Clackamas, Oregon
146, KF7KXX, VARA FM, W7BVT-10, 145.020, Lake Oswego, Clackamas, Oregon
146, WA1TRH, TELNET, N/A, 0.000, LAKE OSWEGO, CLACKAMAS, OREGON
146, K7QQB, VARA FM, W7YAM-12, 145.090, AURORA, CLACKAMAS, OREGON
146, K7QQB, VARA FM, W7YAM-12, 145.090, AURORA, CLACKAMAS, OREGON
146, AD7EF, VARA FM, W7BVT-10, 145.020, OREGON CITY, CLACKAMAS, OREGON
146, AD7EF, VARA FM, W7BVT-10, 145.020, OREGON CITY, CLACKAMAS, OREGON
146, KD7DNM, VARA FM, N1ACW-10, 145.530, Lake Oswego, Clackamas, OR
146, KD7DNM, VARA FM, N1ACW-10, 145.530, Lake Oswego, Clackamas, OR
146, N7LIM, VARA FM, N1ACW-10, 145.530, Lake Oswego, Clackamas, Oregon
146, N7LIM, VARA FM, N1ACW-10, 145.530, Lake Oswego, Clackamas, Oregon
146, KJ7JCR, Packet, WC7EOC-10, 144.980, Lake Oswego, Clackamas, Oregon
146, KJ7JCR, Packet, WC7EOC-10, 144.980, Lake Oswego, Clackamas, Oregon
146, W7CRI, TELNET, N/A, 0.000, WILSONVILLE, CLACKAMAS, OREGON
146, W7CRI, TELNET, N/A, 0.000, WILSONVILLE, CLACKAMAS, OREGON
146, WA6ZLV, VARA FM, N1ACW-10, 145.530, Lake Oswego, Clackamas, Oregon
146, WA6ZLV, VARA FM, N1ACW-10, 145.530, Lake Oswego, Clackamas, Oregon
146, N7KPL, VARA FM, KD7ZDO-11, 145.770, OREGON CITY, CLACKAMAS, OR
146, N7KPL, VARA FM, KD7ZDO-11, 145.770, OREGON CITY, CLACKAMAS, OR
146, KI7LAG, VARA FM, KD7REX-10, 145.040, Beaverton, Washington, OR
146, KI7LAG, VARA FM, N7OGM-10, 145.050, Beaverton, Washington, OR
146, KD7PFH, Telnet, N/A, 0.000, Lake Oswego, Clackamas, OR
146, KD7PFH, Telnet, N/A, 0.000, Lake Oswego, Clackamas, Oregon
146, KC7TAK, VARA FM, W7PLK, 144.970, Clarkes, Clackamas, Oregon
146, KC7TAK, VARA FM, W7PLK, 144.970, Clarkes, Clackamas, Oregon
146, W7TEE, VARA FM, N1ACW-10, 145.530, Clackamas, Clackamas, Oregon
146, W7TEE, VARA FM, N1ACW-10, 145.530, Clarkes, Clackamas, Oregon
146, KI7BDP, PACKET, KD7ZDO-10, 145.570, OREGON CITY, CLACKAMAS, OR
147, AD7EF, VARA HF, KD7ZDO, 14.1067, Oregon City, Clackamas, Oregon
147, AI7XM, Telnet, N/A, 0.000, Lake Oswego, Clackamas, Oregon
147, K7QQB, VARA FM, KD7ZDO-12, 145.770, AURORA, CLACKAMAS, OREGON
147, KC7TAK, VARA FM, K7MCE-10, 145.070, Clarkes, Clackamas, Oregon
147, KC7ZZX, VARA FM, KD7ZDO-11, 145.770, WILSONVILLE, Clackamas, Oregon
147, KD7DNM, VARA FM, KD7ZDO-11, 145.770, Lake Oswego, Clackamas, OR
147, KD7PFH, VARA FM, N1ACW-10, 145.530, Lake Oswego, Clackamas, OR
147, KD7PFH, Telnet, N/A, 0.000, Lake Oswego, Clackamas, OR
147, KF7KXX, VARA FM, KI7QIB-11, 145.010, Lake Oswego, Clackamas, Oregon
147, KF7KXX, VARA FM, KD7ZDO-11, 145.770, Lake Oswego, Clackamas, Oregon
147, KI7BDP, VARA FM, W7LT-11, 144.910, OREGON CITY, CLACKAMAS, OR
147, KI7BDP, VARA FM, K7MCE-10, 145.070, OREGON CITY, CLACKAMAS, OR
147, KI7BDP, VARA FM, KD7ZDO-12, 441.525, OREGON CITY, CLACKAMAS, OR
147, KI7BDP, VARA FM, KI7QIB-12, 145.030, OREGON CITY, CLACKAMAS, OR
147, KI7BDP, VARA FM, KI7QIB-11, 145.010, OREGON CITY, CLACKAMAS, OR
147, KI7BDP, VARA FM, KD7ZDO-12, 441.525, OREGON CITY, CLACKAMAS, OR
147, KI7BDP, VARA FM, KD7ZDO-11, 145.770, OREGON CITY, CLACKAMAS, OR
147, KI7DGC, Vara FM, W7OWO-10, 145.030, LAKE OSWEGO, CLACKAMAS, Oregon
147, KI7DGC, Vara FM, W7TPN-10, 145.710, LAKE OSWEGO, CLACKAMAS, Oregon
147, KI7FCG, VARA FM, KD7ZDO-11, 145.770, BORING, CLACKAMAS, OR
147, KI7LAG, VARA FM, K7MCE-10, 145.070, Portland, Multnomah, OR
147, KI7LAG, Packet, K7YFJ-10, 144.940, Portland, Multnomah, OR
147, KI7MDE, TELNET, N/A, 0.000, Springfield, Sangamon, IL
147, KI7MDE, TELNET, N/A, 0.000, Springfield, Sangamon, IL
147, KI7O, VARA FM, W7LT-11, 144.910, Beavercreek, Clackamas, Oregon
147, KJ7JCR, VARA FM, N7TRY-10, 441.500, Lake Oswego, Clackamas, Oregon
147, KK6OTP, VARA FM, W7LT-11, 144.910, Wilsonville, Clackamas, OR
147, KK7MLS, PACKET, K7CPU-10, 441.075, LAKE OSWEGO, CLACKAMAS, OREGON
